seal_id,source_image,clean_image,image_size_orig_w,image_size_orig_h,image_size_clean_w,image_size_clean_h,symbol_id,symbol_index,bbox_clean_x1,bbox_clean_y1,bbox_clean_x2,bbox_clean_y2,bbox_orig_x1,bbox_orig_y1,bbox_orig_x2,bbox_orig_y2,symbol_path
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_006,6,44,436,73,446,49,498,81,509,output\symbols\page055_M-37_A_c0_sym_006.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_007,7,48,503,203,628,53,574,227,717,output\symbols\page055_M-37_A_c0_sym_007.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_008,8,49,316,105,363,54,361,117,414,output\symbols\page055_M-37_A_c0_sym_008.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_009,9,54,245,75,262,60,279,83,299,output\symbols\page055_M-37_A_c0_sym_009.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_010,10,57,397,195,501,63,453,218,572,output\symbols\page055_M-37_A_c0_sym_010.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_011,11,65,676,94,706,72,772,105,806,output\symbols\page055_M-37_A_c0_sym_011.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_012,12,65,620,82,638,72,708,91,728,output\symbols\page055_M-37_A_c0_sym_012.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_013,13,66,35,312,490,73,39,348,559,output\symbols\page055_M-37_A_c0_sym_013.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_014,14,73,709,88,727,81,810,98,830,output\symbols\page055_M-37_A_c0_sym_014.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_015,15,82,643,100,664,91,734,111,758,output\symbols\page055_M-37_A_c0_sym_015.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_016,16,111,589,164,644,124,672,183,735,output\symbols\page055_M-37_A_c0_sym_016.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_017,17,163,378,191,395,182,431,213,451,output\symbols\page055_M-37_A_c0_sym_017.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_018,18,167,562,200,599,186,642,223,684,output\symbols\page055_M-37_A_c0_sym_018.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_019,19,202,515,219,549,225,588,244,627,output\symbols\page055_M-37_A_c0_sym_019.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_020,20,244,685,270,707,272,782,301,807,output\symbols\page055_M-37_A_c0_sym_020.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_021,21,246,28,741,564,275,31,828,644,output\symbols\page055_M-37_A_c0_sym_021.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_022,22,539,598,563,611,602,683,629,698,output\symbols\page055_M-37_A_c0_sym_022.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_023,23,547,436,560,455,611,498,626,519,output\symbols\page055_M-37_A_c0_sym_023.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_024,24,553,491,582,525,618,560,650,599,output\symbols\page055_M-37_A_c0_sym_024.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_025,25,562,463,583,482,628,528,652,550,output\symbols\page055_M-37_A_c0_sym_025.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_026,26,567,250,587,267,634,285,656,305,output\symbols\page055_M-37_A_c0_sym_026.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_027,27,584,403,646,456,653,460,722,520,output\symbols\page055_M-37_A_c0_sym_027.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_028,28,610,591,622,610,682,675,695,696,output\symbols\page055_M-37_A_c0_sym_028.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_029,29,631,384,649,398,705,438,725,454,output\symbols\page055_M-37_A_c0_sym_029.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_030,30,653,688,768,757,730,786,858,864,output\symbols\page055_M-37_A_c0_sym_030.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_031,31,655,307,709,347,732,350,793,396,output\symbols\page055_M-37_A_c0_sym_031.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_032,32,663,246,693,302,741,281,775,345,output\symbols\page055_M-37_A_c0_sym_032.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_033,33,702,190,717,248,785,217,801,283,output\symbols\page055_M-37_A_c0_sym_033.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_034,34,719,254,732,315,804,290,818,359,output\symbols\page055_M-37_A_c0_sym_034.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_035,35,721,31,764,100,806,35,854,114,output\symbols\page055_M-37_A_c0_sym_035.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_036,36,721,179,768,216,806,204,858,246,output\symbols\page055_M-37_A_c0_sym_036.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_037,37,749,118,768,177,837,134,858,202,output\symbols\page055_M-37_A_c0_sym_037.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_038,38,750,230,768,327,838,262,858,373,output\symbols\page055_M-37_A_c0_sym_038.png
page055_M-37_A_c0,data\cropped\page055_M-37_A_c0.png,data\clean\page055_M-37_A_c0_clean.png,859,866,768,758,page055_M-37_A_c0_sym_039,39,750,585,768,627,838,668,858,716,output\symbols\page055_M-37_A_c0_sym_039.png
page056_M-38_A_c0,data\cropped\page056_M-38_A_c0.png,data\clean\page056_M-38_A_c0_clean.png,794,828,768,761,page056_M-38_A_c0_sym_001,1,600,234,634,267,620,254,655,290,output\symbols\page056_M-38_A_c0_sym_001.png
page056_M-39_c0,data\cropped\page056_M-39_c0.png,data\clean\page056_M-39_c0_clean.png,794,828,768,761,page056_M-39_c0_sym_001,1,600,234,634,267,620,254,655,290,output\symbols\page056_M-39_c0_sym_001.png
page056_M-40_c0,data\cropped\page056_M-40_c0.png,data\clean\page056_M-40_c0_clean.png,806,843,753,768,page056_M-40_c0_sym_001,1,634,372,663,387,678,408,709,424,output\symbols\page056_M-40_c0_sym_001.png
page057_M-43_c0,data\cropped\page057_M-43_c0.png,data\clean\page057_M-43_c0_clean.png,814,802,768,745,page057_M-43_c0_sym_001,1,340,343,398,383,360,369,421,412,output\symbols\page057_M-43_c0_sym_001.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_001,1,28,67,44,129,28,70,45,136,output\symbols\page058_M-46_a_c1_sym_001.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_002,2,30,404,126,605,30,426,129,638,output\symbols\page058_M-46_a_c1_sym_002.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_003,3,30,584,92,703,30,616,94,742,output\symbols\page058_M-46_a_c1_sym_003.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_004,4,36,687,118,751,37,725,121,793,output\symbols\page058_M-46_a_c1_sym_004.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_005,5,38,74,133,261,39,78,136,275,output\symbols\page058_M-46_a_c1_sym_005.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_006,6,76,406,148,584,78,428,152,616,output\symbols\page058_M-46_a_c1_sym_006.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_007,7,79,651,105,722,81,687,108,762,output\symbols\page058_M-46_a_c1_sym_007.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_008,8,105,733,371,764,108,774,381,806,output\symbols\page058_M-46_a_c1_sym_008.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_009,9,109,586,152,719,112,618,156,759,output\symbols\page058_M-46_a_c1_sym_009.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_010,10,116,68,234,261,119,71,240,275,output\symbols\page058_M-46_a_c1_sym_010.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_011,11,117,317,146,348,120,334,150,367,output\symbols\page058_M-46_a_c1_sym_011.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_012,12,133,517,249,749,136,545,256,790,output\symbols\page058_M-46_a_c1_sym_012.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_013,13,196,486,225,514,201,513,231,542,output\symbols\page058_M-46_a_c1_sym_013.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_014,14,197,367,272,429,202,387,280,453,output\symbols\page058_M-46_a_c1_sym_014.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_015,15,218,577,306,673,224,609,315,710,output\symbols\page058_M-46_a_c1_sym_015.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_016,16,233,673,270,706,239,710,277,745,output\symbols\page058_M-46_a_c1_sym_016.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_017,17,237,62,519,372,243,65,534,392,output\symbols\page058_M-46_a_c1_sym_017.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_018,18,285,651,343,707,293,687,353,746,output\symbols\page058_M-46_a_c1_sym_018.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_019,19,294,583,341,621,302,615,351,655,output\symbols\page058_M-46_a_c1_sym_019.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_020,20,326,48,357,104,335,50,367,109,output\symbols\page058_M-46_a_c1_sym_020.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_021,21,333,268,352,291,342,283,362,307,output\symbols\page058_M-46_a_c1_sym_021.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_022,22,340,437,400,575,350,461,411,607,output\symbols\page058_M-46_a_c1_sym_022.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_023,23,345,498,530,747,355,525,545,788,output\symbols\page058_M-46_a_c1_sym_023.png
page058_M-46_a_c1,data\cropped\page058_M-46_a_c1.png,data\clean\page058_M-46_a_c1_clean.png,768,811,746,768,page058_M-46_a_c1_sym_024,24,361,30,746,767,371,31,767,809,output\symbols\page058_M-46_a_c1_sym_024.png
page059_M-47_A_c0,data\cropped\page059_M-47_A_c0.png,data\clean\page059_M-47_A_c0_clean.png,785,800,766,764,page059_M-47_A_c0_sym_001,1,145,31,178,39,148,32,182,40,output\symbols\page059_M-47_A_c0_sym_001.png
page059_M-47_A_c0,data\cropped\page059_M-47_A_c0.png,data\clean\page059_M-47_A_c0_clean.png,785,800,766,764,page059_M-47_A_c0_sym_002,2,236,29,255,48,241,30,261,50,output\symbols\page059_M-47_A_c0_sym_002.png
page059_M-49_a_c1,data\cropped\page059_M-49_a_c1.png,data\clean\page059_M-49_a_c1_clean.png,779,812,750,760,page059_M-49_a_c1_sym_001,1,189,292,210,311,196,311,218,332,output\symbols\page059_M-49_a_c1_sym_001.png
page059_M-49_a_c1,data\cropped\page059_M-49_a_c1.png,data\clean\page059_M-49_a_c1_clean.png,779,812,750,760,page059_M-49_a_c1_sym_002,2,521,186,700,408,541,198,727,435,output\symbols\page059_M-49_a_c1_sym_002.png
page060_M-51_A_c0,data\cropped\page060_M-51_A_c0.png,data\clean\page060_M-51_A_c0_clean.png,858,865,761,768,page060_M-51_A_c0_sym_001,1,62,420,172,467,69,473,193,525,output\symbols\page060_M-51_A_c0_sym_001.png
page062_M-36_a_c0,data\cropped\page062_M-36_a_c0.png,data\clean\page062_M-36_a_c0_clean.png,895,933,736,768,page062_M-36_a_c0_sym_001,1,179,750,229,763,217,911,278,926,output\symbols\page062_M-36_a_c0_sym_001.png
page062_M-56_u_bis_c1,data\cropped\page062_M-56_u_bis_c1.png,data\clean\page062_M-56_u_bis_c1_clean.png,928,965,751,768,page062_M-56_u_bis_c1_sym_001,1,206,42,735,751,254,52,908,943,output\symbols\page062_M-56_u_bis_c1_sym_001.png
page062_M-57_A_c0,data\cropped\page062_M-57_A_c0.png,data\clean\page062_M-57_A_c0_clean.png,895,933,736,768,page062_M-57_A_c0_sym_001,1,179,750,229,763,217,911,278,926,output\symbols\page062_M-57_A_c0_sym_001.png
page062_M-57_c1,data\cropped\page062_M-57_c1.png,data\clean\page062_M-57_c1_clean.png,928,965,751,768,page062_M-57_c1_sym_001,1,206,42,735,751,254,52,908,943,output\symbols\page062_M-57_c1_sym_001.png
page064_M-61_A_c0,data\cropped\page064_M-61_A_c0.png,data\clean\page064_M-61_A_c0_clean.png,805,835,761,768,page064_M-61_A_c0_sym_001,1,319,28,334,46,337,30,353,50,output\symbols\page064_M-61_A_c0_sym_001.png
page064_M-61_A_c0,data\cropped\page064_M-61_A_c0.png,data\clean\page064_M-61_A_c0_clean.png,805,835,761,768,page064_M-61_A_c0_sym_002,2,470,28,530,39,497,30,560,42,output\symbols\page064_M-61_A_c0_sym_002.png
page064_M-61_A_c0,data\cropped\page064_M-61_A_c0.png,data\clean\page064_M-61_A_c0_clean.png,805,835,761,768,page064_M-61_A_c0_sym_003,3,550,31,572,45,581,33,605,48,output\symbols\page064_M-61_A_c0_sym_003.png
page066_M-67_a_c1,data\cropped\page066_M-67_a_c1.png,data\clean\page066_M-67_a_c1_clean.png,792,735,768,727,page066_M-67_a_c1_sym_001,1,622,702,637,724,641,709,656,731,output\symbols\page066_M-67_a_c1_sym_001.png
page066_M-67_a_c1,data\cropped\page066_M-67_a_c1.png,data\clean\page066_M-67_a_c1_clean.png,792,735,768,727,page066_M-67_a_c1_sym_002,2,658,698,689,720,678,705,710,727,output\symbols\page066_M-67_a_c1_sym_002.png
page066_M-68_A_c0,data\cropped\page066_M-68_A_c0.png,data\clean\page066_M-68_A_c0_clean.png,823,828,763,768,page066_M-68_A_c0_sym_001,1,79,65,99,82,85,70,106,88,output\symbols\page066_M-68_A_c0_sym_001.png
page066_M-68_A_c0,data\cropped\page066_M-68_A_c0.png,data\clean\page066_M-68_A_c0_clean.png,823,828,763,768,page066_M-68_A_c0_sym_002,2,595,67,687,80,641,72,741,86,output\symbols\page066_M-68_A_c0_sym_002.png
page066_M-68_A_c0,data\cropped\page066_M-68_A_c0.png,data\clean\page066_M-68_A_c0_clean.png,823,828,763,768,page066_M-68_A_c0_sym_003,3,710,70,757,88,765,75,816,94,output\symbols\page066_M-68_A_c0_sym_003.png
page067_M-70_A_c0,data\cropped\page067_M-70_A_c0.png,data\clean\page067_M-70_A_c0_clean.png,772,780,768,746,page067_M-70_A_c0_sym_001,1,49,711,72,745,49,743,72,778,output\symbols\page067_M-70_A_c0_sym_001.png
page067_M-70_A_c0,data\cropped\page067_M-70_A_c0.png,data\clean\page067_M-70_A_c0_clean.png,772,780,768,746,page067_M-70_A_c0_sym_002,2,137,727,282,745,137,760,283,778,output\symbols\page067_M-70_A_c0_sym_002.png
page067_M-70_A_c0,data\cropped\page067_M-70_A_c0.png,data\clean\page067_M-70_A_c0_clean.png,772,780,768,746,page067_M-70_A_c0_sym_003,3,344,731,679,745,345,764,682,778,output\symbols\page067_M-70_A_c0_sym_003.png
page067_M-71_c0,data\cropped\page067_M-71_c0.png,data\clean\page067_M-71_c0_clean.png,772,780,768,746,page067_M-71_c0_sym_001,1,49,711,72,745,49,743,72,778,output\symbols\page067_M-71_c0_sym_001.png
page067_M-71_c0,data\cropped\page067_M-71_c0.png,data\clean\page067_M-71_c0_clean.png,772,780,768,746,page067_M-71_c0_sym_002,2,137,727,282,745,137,760,283,778,output\symbols\page067_M-71_c0_sym_002.png
page067_M-71_c0,data\cropped\page067_M-71_c0.png,data\clean\page067_M-71_c0_clean.png,772,780,768,746,page067_M-71_c0_sym_003,3,344,731,679,745,345,764,682,778,output\symbols\page067_M-71_c0_sym_003.png
page067_M-72_A_c0,data\cropped\page067_M-72_A_c0.png,data\clean\page067_M-72_A_c0_clean.png,795,818,738,768,page067_M-72_A_c0_sym_001,1,301,0,417,23,324,0,449,24,output\symbols\page067_M-72_A_c0_sym_001.png
page067_M-72_B_c0,data\cropped\page067_M-72_B_c0.png,data\clean\page067_M-72_B_c0_clean.png,795,818,738,768,page067_M-72_B_c0_sym_001,1,301,0,417,23,324,0,449,24,output\symbols\page067_M-72_B_c0_sym_001.png
page067_M-72_c0,data\cropped\page067_M-72_c0.png,data\clean\page067_M-72_c0_clean.png,795,818,738,768,page067_M-72_c0_sym_001,1,301,0,417,23,324,0,449,24,output\symbols\page067_M-72_c0_sym_001.png
page068_M-74_a_bis_c1,data\cropped\page068_M-74_a_bis_c1.png,data\clean\page068_M-74_a_bis_c1_clean.png,816,622,768,585,page068_M-74_a_bis_c1_sym_001,1,251,144,316,169,266,153,335,179,output\symbols\page068_M-74_a_bis_c1_sym_001.png
page069_M-77_a_c0,data\cropped\page069_M-77_a_c0.png,data\clean\page069_M-77_a_c0_clean.png,689,712,689,712,page069_M-77_a_c0_sym_001,1,3,0,12,171,3,0,12,171,output\symbols\page069_M-77_a_c0_sym_001.png
page069_M-77_a_c0,data\cropped\page069_M-77_a_c0.png,data\clean\page069_M-77_a_c0_clean.png,689,712,689,712,page069_M-77_a_c0_sym_002,2,121,67,136,98,121,67,136,98,output\symbols\page069_M-77_a_c0_sym_002.png
page071_M-84_A_c0,data\cropped\page071_M-84_A_c0.png,data\clean\page071_M-84_A_c0_clean.png,641,653,640,653,page071_M-84_A_c0_sym_001,1,6,0,14,652,6,0,14,652,output\symbols\page071_M-84_A_c0_sym_001.png
page071_M-84_A_c0,data\cropped\page071_M-84_A_c0.png,data\clean\page071_M-84_A_c0_clean.png,641,653,640,653,page071_M-84_A_c0_sym_002,2,329,310,359,326,329,310,359,326,output\symbols\page071_M-84_A_c0_sym_002.png
page071_M-85_c1,data\cropped\page071_M-85_c1.png,data\clean\page071_M-85_c1_clean.png,631,641,607,592,page071_M-85_c1_sym_001,1,49,296,90,324,50,320,93,350,output\symbols\page071_M-85_c1_sym_001.png
page071_M-85_c1,data\cropped\page071_M-85_c1.png,data\clean\page071_M-85_c1_clean.png,631,641,607,592,page071_M-85_c1_sym_002,2,287,269,389,323,298,291,404,349,output\symbols\page071_M-85_c1_sym_002.png
page071_M-85_c1,data\cropped\page071_M-85_c1.png,data\clean\page071_M-85_c1_clean.png,631,641,607,592,page071_M-85_c1_sym_003,3,453,248,607,316,470,268,630,342,output\symbols\page071_M-85_c1_sym_003.png
page071_M-87_A_c0,data\cropped\page071_M-87_A_c0.png,data\clean\page071_M-87_A_c0_clean.png,608,617,572,617,page071_M-87_A_c0_sym_001,1,277,304,320,314,294,304,340,314,output\symbols\page071_M-87_A_c0_sym_001.png
page072_M-89_c0,data\cropped\page072_M-89_c0.png,data\clean\page072_M-89_c0_clean.png,627,646,627,646,page072_M-89_c0_sym_001,1,5,460,16,645,5,460,16,645,output\symbols\page072_M-89_c0_sym_001.png
page072_M-89_c0,data\cropped\page072_M-89_c0.png,data\clean\page072_M-89_c0_clean.png,627,646,627,646,page072_M-89_c0_sym_002,2,85,509,129,577,85,509,129,577,output\symbols\page072_M-89_c0_sym_002.png
page072_M-89_c0,data\cropped\page072_M-89_c0.png,data\clean\page072_M-89_c0_clean.png,627,646,627,646,page072_M-89_c0_sym_003,3,185,573,210,587,185,573,210,587,output\symbols\page072_M-89_c0_sym_003.png
